"date","changepMTUM","changepMTUM & changepQUAL","changepMTUM & changepVLUE","changepMTUM & changepSIZE","changepMTUM & changepUSMV","changepMTUM & changepSPY","changepQUAL","changepQUAL & changepVLUE","changepQUAL & changepSIZE","changepQUAL & changepUSMV","changepQUAL & changepSPY","changepVLUE","changepVLUE & changepSIZE","changepVLUE & changepUSMV","changepVLUE & changepSPY","changepSIZE","changepSIZE & changepUSMV","changepSIZE & changepSPY","changepUSMV","changepUSMV & changepSPY","changepSPY"
2016-11-08,5.08319047619048e-05,4.20752857142857e-05,4.62995952380952e-05,4.69050714285714e-05,4.12835476190476e-05,4.58005238095238e-05,3.92971428571428e-05,4.17592142857143e-05,4.12422857142857e-05,3.50873571428571e-05,4.13364285714286e-05,5.03209047619048e-05,4.46939285714286e-05,3.83304523809524e-05,4.72204761904762e-05,5.15915714285714e-05,4.01052142857143e-05,4.43118571428571e-05,3.73594761904762e-05,3.73007380952381e-05,4.6857619047619e-05
2016-11-09,5.09474761904762e-05,3.91588809523809e-05,4.12590476190476e-05,4.40566904761905e-05,4.16565476190476e-05,4.30510714285714e-05,4.57739047619048e-05,5.27627380952381e-05,4.62199523809524e-05,3.33967380952381e-05,4.70038571428571e-05,6.90089047619048e-05,5.31071190476191e-05,3.54304047619048e-05,5.68348571428571e-05,5.51094761904762e-05,3.8609119047619e-05,4.85674285714286e-05,3.76749047619048e-05,3.57573571428571e-05,5.17842857142857e-05
2016-11-10,5.70601428571429e-05,3.73646428571429e-05,3.32245e-05,4.29179285714286e-05,4.31113571428571e-05,4.05005714285714e-05,4.47624761904762e-05,5.19238333333333e-05,4.53980952380952e-05,3.19093571428571e-05,4.59945714285714e-05,7.29233333333333e-05,5.22006666666667e-05,3.1314e-05,5.6533e-05,5.4452619047619e-05,3.75410714285714e-05,4.77212142857143e-05,3.72901428571429e-05,3.39384285714286e-05,5.08392857142857e-05
2016-11-11,5.0305e-05,3.0746e-05,2.4876e-05,3.50115e-05,3.6166e-05,3.2937e-05,3.8319619047619e-05,4.37305e-05,3.76990476190476e-05,2.51289523809524e-05,3.86860238095238e-05,6.261e-05,4.2414e-05,2.27225e-05,4.71525e-05,4.5252619047619e-05,2.9439880952381e-05,3.89843095238095e-05,3.0163619047619e-05,2.62216904761905e-05,4.26189047619048e-05
2016-11-14,5.02274761904762e-05,3.16479285714286e-05,2.27696428571429e-05,3.23634285714286e-05,3.44396666666667e-05,3.27242619047619e-05,3.88252857142857e-05,4.24544285714286e-05,3.69217857142857e-05,2.50625e-05,3.86582857142857e-05,6.58131428571429e-05,4.45024285714286e-05,2.3052e-05,4.72389285714286e-05,4.55032857142857e-05,2.8339e-05,3.89047857142857e-05,2.86393333333333e-05,2.60696666666667e-05,4.2604619047619e-05
2016-11-15,5.55874761904762e-05,3.352e-05,2.55526190476191e-05,3.68192619047619e-05,3.76308571428571e-05,3.62049047619048e-05,3.9061e-05,4.24215e-05,3.77265e-05,2.63555e-05,3.92635e-05,6.48429047619048e-05,4.50096904761905e-05,2.51377142857143e-05,4.75789761904762e-05,4.78566190476191e-05,3.13125714285714e-05,4.07010476190476e-05,3.04631428571429e-05,2.84024285714286e-05,4.3973619047619e-05
2016-11-16,5.61912857142857e-05,3.36653571428571e-05,2.41732857142857e-05,3.64147857142857e-05,3.78726428571429e-05,3.5639e-05,3.90879047619048e-05,4.21861904761905e-05,3.75291904761905e-05,2.64119285714286e-05,3.91508333333333e-05,6.68366190476191e-05,4.7129119047619e-05,2.46066428571429e-05,4.85898333333333e-05,4.6892619047619e-05,3.11286428571429e-05,4.13713333333333e-05,3.05595714285714e-05,2.8181e-05,4.44353333333333e-05
2016-11-17,5.77903333333333e-05,3.45575e-05,2.37741666666667e-05,3.68751666666667e-05,3.86085e-05,3.63723333333333e-05,3.94231428571428e-05,4.14801428571429e-05,3.7032e-05,2.67009285714286e-05,3.91932142857143e-05,6.54984761904762e-05,4.47713333333333e-05,2.40614285714286e-05,4.7315880952381e-05,4.35263333333333e-05,3.07765e-05,3.98806666666667e-05,3.08072857142857e-05,2.82441428571429e-05,4.39439047619048e-05
2016-11-18,5.6486619047619e-05,3.50705476190476e-05,2.26842380952381e-05,3.63251904761905e-05,3.75893571428571e-05,3.54144285714286e-05,3.9819619047619e-05,4.23155952380952e-05,3.77699761904762e-05,2.71966428571429e-05,3.98480714285714e-05,6.48634761904762e-05,4.4665880952381e-05,2.32737142857143e-05,4.67038571428571e-05,4.37489047619048e-05,3.04290714285714e-05,3.97187857142857e-05,3.00255714285714e-05,2.75392857142857e-05,4.33691428571429e-05
2016-11-21,5.90624761904762e-05,3.70017142857143e-05,2.39335476190476e-05,3.82310714285714e-05,3.91424047619048e-05,3.76885238095238e-05,4.12385714285714e-05,4.32880714285714e-05,3.91838571428571e-05,2.83833571428571e-05,4.14952857142857e-05,6.54249047619048e-05,4.56088571428571e-05,2.39991904761905e-05,4.78784523809524e-05,4.51512857142857e-05,3.15897857142857e-05,4.13714285714286e-05,3.0944619047619e-05,2.89550952380952e-05,4.52614761904762e-05
2016-11-22,5.96122857142857e-05,3.70463571428571e-05,2.39462857142857e-05,3.81455714285714e-05,3.9476e-05,3.75886428571429e-05,4.03295714285714e-05,4.26433571428571e-05,3.81582142857143e-05,2.78085e-05,4.07579285714286e-05,6.49682857142857e-05,4.48860714285714e-05,2.3581e-05,4.73601428571429e-05,4.40274761904762e-05,3.0866e-05,4.05729523809524e-05,3.075e-05,2.84135e-05,4.46969047619048e-05
2016-11-23,5.97949047619048e-05,3.67141428571429e-05,2.42159761904762e-05,3.81915952380952e-05,3.93077380952381e-05,3.75177619047619e-05,4.07872857142857e-05,4.15887857142857e-05,3.77758571428571e-05,2.79386428571429e-05,4.08233571428571e-05,6.31976190476191e-05,4.38055238095238e-05,2.26558095238095e-05,4.70111904761905e-05,4.34309047619048e-05,3.04652619047619e-05,4.04257380952381e-05,3.06939047619048e-05,2.84025952380952e-05,4.46969047619048e-05
2016-11-25,5.76734761904762e-05,3.59233333333333e-05,2.37340238095238e-05,3.72358333333333e-05,3.86963095238095e-05,3.67845238095238e-05,4.06743333333333e-05,4.14011666666667e-05,3.75503333333333e-05,2.81381666666667e-05,4.06901666666667e-05,6.30884761904762e-05,4.35826666666667e-05,2.24981904761905e-05,4.68384761904762e-05,4.30943333333333e-05,3.04971666666667e-05,4.01961666666667e-05,3.15224761904762e-05,2.85206904761905e-05,4.45514761904762e-05
2016-11-28,5.61332857142857e-05,3.43428571428571e-05,2.20480714285714e-05,3.55635e-05,3.80096428571429e-05,3.5526e-05,4.00269047619048e-05,4.14597142857143e-05,3.69995e-05,2.71315952380952e-05,4.0706e-05,6.45261428571429e-05,4.3891e-05,2.11922857142857e-05,4.78605e-05,4.2672e-05,2.93905e-05,4.0393e-05,3.13099047619048e-05,2.75545e-05,4.5277e-05
2016-11-29,5.4434619047619e-05,3.22194761904762e-05,1.92737142857143e-05,3.33783571428571e-05,3.59806904761905e-05,3.41219761904762e-05,3.85889047619048e-05,3.97173571428571e-05,3.51219285714286e-05,2.47642619047619e-05,3.94894047619048e-05,6.24432857142857e-05,4.15336428571429e-05,1.81181428571429e-05,4.63313571428571e-05,4.04605714285714e-05,2.68990714285714e-05,3.89649285714286e-05,2.89099047619048e-05,2.59522619047619e-05,4.43549047619048e-05
2016-11-30,6.63596190476191e-05,3.80853333333333e-05,1.91662380952381e-05,3.69609285714286e-05,4.62357619047619e-05,3.7800880952381e-05,4.12293333333333e-05,3.92501666666667e-05,3.71325e-05,2.97843333333333e-05,4.07131666666667e-05,6.17434761904762e-05,4.19213571428571e-05,1.79845238095238e-05,4.53072619047619e-05,4.12851428571429e-05,3.00046428571429e-05,4.06640714285714e-05,3.77264761904762e-05,2.90577380952381e-05,4.4088619047619e-05
2016-12-01,7.89899047619048e-05,3.87049523809524e-05,1.63851428571429e-05,4.06699047619048e-05,4.91693571428571e-05,3.87498095238095e-05,3.88104761904762e-05,3.53810714285714e-05,3.39279523809524e-05,2.72459285714286e-05,3.82259047619048e-05,5.66672857142857e-05,3.59436428571429e-05,1.32507142857143e-05,4.12367857142857e-05,3.76919047619048e-05,2.71573571428571e-05,3.74393095238095e-05,3.54702857142857e-05,2.65032142857143e-05,4.1538619047619e-05
2016-12-05,7.98479047619048e-05,3.74650238095238e-05,1.46531428571429e-05,4.02279285714286e-05,4.92480952380952e-05,3.75334047619048e-05,3.6809619047619e-05,3.31072142857143e-05,3.19596428571429e-05,2.67804761904762e-05,3.59125238095238e-05,5.41472857142857e-05,3.35523571428571e-05,1.26488571428571e-05,3.85646428571429e-05,3.61275714285714e-05,2.68750714285714e-05,3.52674285714286e-05,3.54449047619048e-05,2.60140952380952e-05,3.88929047619048e-05
2016-12-06,7.84439047619048e-05,3.61376904761905e-05,1.18484285714286e-05,3.93405714285714e-05,4.86219285714286e-05,3.54900476190476e-05,3.5825619047619e-05,3.08196428571429e-05,3.10308571428571e-05,2.60676428571429e-05,3.42844047619048e-05,4.90335714285714e-05,3.16589285714286e-05,1.12355714285714e-05,3.48907857142857e-05,3.55965714285714e-05,2.65194285714286e-05,3.38752142857143e-05,3.52195714285714e-05,2.49672857142857e-05,3.62594761904762e-05
2016-12-07,8.5829619047619e-05,4.22591428571429e-05,1.79552380952381e-05,4.41889047619048e-05,5.53314761904762e-05,4.11830952380952e-05,4.05155714285714e-05,3.51717857142857e-05,3.46022857142857e-05,3.15700714285714e-05,3.86052142857143e-05,5.27714761904762e-05,3.48413095238095e-05,1.66749523809524e-05,3.88626904761905e-05,3.82584761904762e-05,3.0855619047619e-05,3.71490238095238e-05,4.13059047619048e-05,3.0078380952381e-05,4.02354761904762e-05
2016-12-08,6.69839047619048e-05,2.42081904761905e-05,1.12190476190476e-06,2.95532857142857e-05,4.08035714285714e-05,2.2719e-05,2.3234619047619e-05,1.90686904761905e-05,2.06524285714286e-05,1.76553571428571e-05,2.09255e-05,3.77829047619048e-05,2.19277857142857e-05,3.69957142857143e-06,2.23835e-05,2.74291428571429e-05,1.95772857142857e-05,2.28545e-05,3.01065714285714e-05,1.5845e-05,2.2149e-05
2016-12-09,6.47273333333333e-05,2.36785e-05,1.94416666666667e-06,2.78586666666667e-05,3.94846666666667e-05,2.25285e-05,2.33841428571429e-05,1.94576428571429e-05,1.97372857142857e-05,1.77695e-05,2.12151428571429e-05,3.76234761904762e-05,2.2175119047619e-05,4.48333333333333e-06,2.26921428571429e-05,2.71339047619048e-05,1.77863333333333e-05,2.20797857142857e-05,2.99913333333333e-05,1.6251e-05,2.25411428571429e-05
2016-12-12,6.39359047619048e-05,2.57485952380952e-05,5.70488095238095e-06,2.9517e-05,3.84679523809524e-05,2.44253571428571e-05,1.84159047619048e-05,1.1551619047619e-05,1.61355e-05,1.96470476190476e-05,1.71471428571429e-05,2.81034761904762e-05,1.74775e-05,5.93319047619048e-06,1.75430714285714e-05,2.4872e-05,1.8628e-05,1.9578e-05,3.00544761904762e-05,1.71229285714286e-05,1.97832857142857e-05
2016-12-13,5.81082857142857e-05,2.75914285714286e-05,1.18612142857143e-05,2.93954285714286e-05,3.55685714285714e-05,2.63622857142857e-05,1.99021428571429e-05,1.23185714285714e-05,1.68091428571429e-05,2.05313571428571e-05,1.83799285714286e-05,2.51592857142857e-05,1.84390714285714e-05,8.95342857142857e-06,1.79172142857143e-05,2.50644761904762e-05,1.85575238095238e-05,2.01849285714286e-05,2.86124761904762e-05,1.80575714285714e-05,2.07852857142857e-05
2016-12-14,6.02479047619048e-05,3.06768333333333e-05,1.59085e-05,3.3569880952381e-05,3.91035476190476e-05,2.94837857142857e-05,2.43413333333333e-05,1.8114e-05,2.28091666666667e-05,2.56153333333333e-05,2.2908e-05,3.2649e-05,2.62555e-05,1.5585e-05,2.39305e-05,3.31704761904762e-05,2.54278095238095e-05,2.63273571428571e-05,3.44344761904762e-05,2.32508571428571e-05,2.52681428571429e-05
2016-12-15,5.67139047619048e-05,2.88542380952381e-05,1.98920714285714e-05,3.51492142857143e-05,3.80698571428571e-05,2.92733571428571e-05,2.34439047619048e-05,1.98800714285714e-05,2.34912142857143e-05,2.50848571428571e-05,2.27263571428571e-05,3.01135714285714e-05,2.53732142857143e-05,1.67323571428571e-05,2.46633571428571e-05,3.28771428571429e-05,2.58815714285714e-05,2.66490714285714e-05,3.41322857142857e-05,2.31847857142857e-05,2.53812857142857e-05
2016-12-16,5.4034619047619e-05,2.81696666666667e-05,1.87245476190476e-05,3.21794523809524e-05,3.58144761904762e-05,2.76150476190476e-05,2.33163333333333e-05,1.97591666666667e-05,2.26408333333333e-05,2.42676666666667e-05,2.23706666666667e-05,3.0269619047619e-05,2.3735880952381e-05,1.48466904761905e-05,2.4195619047619e-05,2.9762619047619e-05,2.38478095238095e-05,2.4679380952381e-05,3.34599047619048e-05,2.14426904761905e-05,2.4452619047619e-05
2016-12-19,5.41491428571429e-05,2.82210714285714e-05,1.94011428571429e-05,3.25424285714286e-05,3.60878571428571e-05,2.80429285714286e-05,2.33252857142857e-05,1.97615714285714e-05,2.26497142857143e-05,2.43094285714286e-05,2.23832142857143e-05,2.78384761904762e-05,2.25935952380952e-05,1.47346904761905e-05,2.28934285714286e-05,2.9232619047619e-05,2.38312380952381e-05,2.40772857142857e-05,3.36484761904762e-05,2.14350714285714e-05,2.37692857142857e-05
2016-12-20,5.33613333333333e-05,2.77011666666667e-05,1.95733333333333e-05,3.18366666666667e-05,3.56056666666667e-05,2.75405e-05,2.2982619047619e-05,1.98838095238095e-05,2.21803333333333e-05,2.39814761904762e-05,2.20533571428571e-05,2.79699047619048e-05,2.26766666666667e-05,1.46487380952381e-05,2.30369285714286e-05,2.86303333333333e-05,2.34798333333333e-05,2.3613e-05,3.35699047619048e-05,2.10894285714286e-05,2.34555714285714e-05
2016-12-21,5.29125714285714e-05,2.75173571428571e-05,1.91432857142857e-05,3.13265714285714e-05,3.53488571428571e-05,2.72772142857143e-05,2.32786190476191e-05,1.99457619047619e-05,2.20271904761905e-05,2.42629523809524e-05,2.23380714285714e-05,2.77104761904762e-05,2.2223619047619e-05,1.46505952380952e-05,2.30363571428571e-05,2.80589047619048e-05,2.32460238095238e-05,2.33727142857143e-05,3.3825619047619e-05,2.13475714285714e-05,2.37161428571429e-05
2016-12-22,5.1092e-05,2.60255e-05,1.84775e-05,2.9962e-05,3.45155e-05,2.5618e-05,2.2098619047619e-05,1.97659047619048e-05,2.11331904761905e-05,2.36188571428571e-05,2.10842142857143e-05,3.06144761904762e-05,2.36540476190476e-05,1.46797142857143e-05,2.33399285714286e-05,2.82189047619048e-05,2.28260714285714e-05,2.26871428571429e-05,3.34795714285714e-05,2.06846428571429e-05,2.24672857142857e-05
2016-12-23,5.07499047619048e-05,2.57041666666667e-05,1.82696428571429e-05,2.97759285714286e-05,3.42408333333333e-05,2.55344523809524e-05,2.19043333333333e-05,1.9574e-05,2.0938e-05,2.33986666666667e-05,2.10188333333333e-05,3.04882857142857e-05,2.35403571428571e-05,1.4514e-05,2.32895714285714e-05,2.81215714285714e-05,2.26695e-05,2.26392142857143e-05,3.32723333333333e-05,2.06221666666667e-05,2.24484761904762e-05
2016-12-27,5.13873333333333e-05,2.59865e-05,1.8255e-05,2.98598333333333e-05,3.45381666666667e-05,2.5822e-05,2.10972857142857e-05,1.98514285714286e-05,2.09425714285714e-05,2.26834285714286e-05,2.08236428571429e-05,3.04021428571429e-05,2.35483571428571e-05,1.47651428571429e-05,2.33812142857143e-05,2.81314761904762e-05,2.26790238095238e-05,2.26657857142857e-05,3.26414761904762e-05,2.04632142857143e-05,2.24665714285714e-05
2016-12-28,5.67423333333333e-05,3.00136666666667e-05,2.39116666666667e-05,3.49568333333333e-05,3.77465e-05,3.05875e-05,2.39169047619048e-05,2.40850476190476e-05,2.45647380952381e-05,2.47255e-05,2.42821428571429e-05,3.63754761904762e-05,2.8911880952381e-05,1.8118e-05,2.84029285714286e-05,3.27699047619048e-05,2.53585e-05,2.70751428571429e-05,3.3906e-05,2.3096e-05,2.66322857142857e-05
2016-12-29,5.69482857142857e-05,2.99698571428571e-05,2.34567857142857e-05,3.51078571428571e-05,3.82038571428571e-05,3.03425e-05,2.30919047619048e-05,2.26030238095238e-05,2.37422380952381e-05,2.50015714285714e-05,2.3095e-05,3.43926190476191e-05,2.70826904761905e-05,1.78143571428571e-05,2.6599e-05,3.21319047619048e-05,2.60475714285714e-05,2.57215e-05,3.47545714285714e-05,2.31065e-05,2.5083e-05
2016-12-30,5.90041428571429e-05,3.19642142857143e-05,2.54577857142857e-05,3.5161e-05,3.8938e-05,3.19046428571429e-05,2.43219047619048e-05,2.37944285714286e-05,2.41021666666667e-05,2.60555e-05,2.42822142857143e-05,3.55425714285714e-05,2.74625e-05,1.88925e-05,2.77702857142857e-05,3.19983333333333e-05,2.5917e-05,2.59055e-05,3.4851e-05,2.38235e-05,2.61171428571429e-05
2017-01-03,4.7632e-05,2.76635e-05,2.86095e-05,3.2643e-05,2.88765e-05,3.02005e-05,2.39504761904762e-05,2.73958571428571e-05,2.32424047619048e-05,2.20871666666667e-05,2.51360238095238e-05,3.92951428571429e-05,2.83379285714286e-05,2.13675e-05,3.11191428571429e-05,3.1447619047619e-05,2.36771666666667e-05,2.56385952380952e-05,2.59703333333333e-05,2.21208333333333e-05,2.76504761904762e-05
2017-01-04,2.92599047619048e-05,2.38105952380952e-05,3.03867380952381e-05,2.52054047619048e-05,2.00151904761905e-05,2.60950476190476e-05,2.35819047619048e-05,2.91017619047619e-05,2.29365952380952e-05,2.03423095238095e-05,2.47444523809524e-05,4.31679047619048e-05,3.28617380952381e-05,2.25690238095238e-05,3.2940380952381e-05,3.20149047619048e-05,2.04136904761905e-05,2.53160476190476e-05,2.1725619047619e-05,2.02619047619048e-05,2.72344761904762e-05
2017-01-05,2.7672619047619e-05,2.27438333333333e-05,2.85952142857143e-05,2.29713095238095e-05,1.9726619047619e-05,2.45737619047619e-05,2.35253333333333e-05,2.9489e-05,2.25411666666667e-05,2.03118333333333e-05,2.44388333333333e-05,4.49802857142857e-05,3.30053571428571e-05,2.26372142857143e-05,3.29505714285714e-05,3.07229047619048e-05,2.02813095238095e-05,2.4375380952381e-05,2.1713619047619e-05,2.01627619047619e-05,2.65544761904762e-05
2017-01-06,2.85183333333333e-05,2.31305e-05,2.78785e-05,2.3201e-05,1.95883333333333e-05,2.4939e-05,2.37005714285714e-05,2.92052857142857e-05,2.26775e-05,2.02607857142857e-05,2.46169285714286e-05,4.43391428571429e-05,3.19215e-05,2.24086428571429e-05,3.23257142857143e-05,3.0152e-05,1.99975e-05,2.425e-05,2.16404761904762e-05,2.00157142857143e-05,2.66325714285714e-05
2017-01-09,2.17034761904762e-05,1.6498880952381e-05,1.92191666666667e-05,1.71135238095238e-05,1.34694285714286e-05,1.8200380952381e-05,1.82579047619048e-05,2.13023333333333e-05,1.7680119047619e-05,1.53186428571429e-05,1.86764047619048e-05,3.36073333333333e-05,2.46663333333333e-05,1.5158e-05,2.40828333333333e-05,2.55634761904762e-05,1.54595714285714e-05,1.8796119047619e-05,1.71602857142857e-05,1.45831428571429e-05,2.03459047619048e-05
2017-01-11,2.18543333333333e-05,1.65878333333333e-05,1.95905e-05,1.742e-05,1.3688e-05,1.85533333333333e-05,1.81659047619048e-05,2.0957e-05,1.72985e-05,1.53443571428571e-05,1.85555476190476e-05,3.2317e-05,2.3224e-05,1.5293e-05,2.36665e-05,2.3997e-05,1.5502e-05,1.82325e-05,1.74032857142857e-05,1.48595714285714e-05,2.04224761904762e-05
2017-01-12,2.19031428571429e-05,1.62891428571429e-05,1.94055e-05,1.71925714285714e-05,1.3247e-05,1.83462142857143e-05,1.71144761904762e-05,1.98361666666667e-05,1.71080714285714e-05,1.40525e-05,1.74550476190476e-05,3.12553333333333e-05,2.2848e-05,1.3842e-05,2.25986666666667e-05,2.41872857142857e-05,1.5364e-05,1.78963571428571e-05,1.5857e-05,1.3449e-05,1.93539047619048e-05
2017-01-17,2.2188619047619e-05,1.63839523809524e-05,1.96842380952381e-05,1.75724761904762e-05,1.32912142857143e-05,1.87969761904762e-05,1.7018619047619e-05,2.00109047619048e-05,1.70893095238095e-05,1.37847142857143e-05,1.74898095238095e-05,3.14744761904762e-05,2.33124523809524e-05,1.40674285714286e-05,2.31129523809524e-05,2.45279047619048e-05,1.51013571428571e-05,1.83654047619048e-05,1.52372857142857e-05,1.32638571428571e-05,1.99619047619048e-05
2017-01-18,1.95613333333333e-05,1.38736666666667e-05,1.76011666666667e-05,1.62433333333333e-05,1.1565e-05,1.65206666666667e-05,1.46379047619048e-05,1.8000119047619e-05,1.57181666666667e-05,1.21646428571429e-05,1.5311119047619e-05,2.98464761904762e-05,2.23751666666667e-05,1.26650714285714e-05,2.13124761904762e-05,2.44313333333333e-05,1.40615e-05,1.72351666666667e-05,1.41512857142857e-05,1.17620714285714e-05,1.79904761904762e-05
2017-01-19,1.75064761904762e-05,1.16226904761905e-05,1.50135238095238e-05,1.32122857142857e-05,8.70859523809524e-06,1.40789047619048e-05,1.25874761904762e-05,1.53473095238095e-05,1.29907142857143e-05,9.4922380952381e-06,1.28487619047619e-05,2.66674761904762e-05,1.88177142857143e-05,9.26790476190476e-06,1.83305952380952e-05,2.08065714285714e-05,1.04998571428571e-05,1.39366428571429e-05,1.0682619047619e-05,8.60138095238095e-06,1.5197619047619e-05
2017-01-20,1.66436190476191e-05,1.12384047619048e-05,1.39136666666667e-05,1.26395238095238e-05,8.50607142857143e-06,1.34620952380952e-05,1.25874761904762e-05,1.48861666666667e-05,1.2811380952381e-05,9.63314285714286e-06,1.27975238095238e-05,2.52703333333333e-05,1.81003333333333e-05,9.0485e-06,1.75818333333333e-05,2.04599047619048e-05,1.04677142857143e-05,1.3626119047619e-05,1.09471428571429e-05,8.75835714285714e-06,1.50484761904762e-05
2017-01-23,1.64879047619048e-05,1.13687619047619e-05,1.38284523809524e-05,1.23802857142857e-05,9.17390476190476e-06,1.34943333333333e-05,1.26889047619048e-05,1.5020380952381e-05,1.27142142857143e-05,9.7822619047619e-06,1.29503333333333e-05,2.52424761904762e-05,1.78646428571429e-05,9.62545238095238e-06,1.76531666666667e-05,2.04971428571429e-05,1.05227857142857e-05,1.34115e-05,1.04649047619048e-05,9.22483333333333e-06,1.51953333333333e-05
